"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,36604.5836800314,,
"IRL","Ireland","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,38595.168338005,,
"IRL","Ireland","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,39988.7253685742,,
"IRL","Ireland","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,42436.48222159,,
"IRL","Ireland","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,44496.2877358592,,
"IRL","Ireland","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,44635.1296368035,,
"IRL","Ireland","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,44152.7681570595,,
"IRL","Ireland","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,44087.6441821066,,
"IRL","Ireland","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,44215.7796334287,,
"IRL","Ireland","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,43617.3077607708,,
"IRL","Ireland","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,43688.5243579441,,
"IRL","Ireland","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,44106.0019206413,,
"IRL","Ireland","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,44901.1822256149,,
"IRL","Ireland","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,45946.3019611274,,
"IRL","Ireland","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,47190.5824218121,,
"IRL","Ireland","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,48998.8090190081,,
"IRL","Ireland","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,49521.6481401622,,
"IRL","Ireland","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,51675.6385689508,,
"ITA","Italy","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,21255.1592983731,,
"ITA","Italy","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,21951.9592806089,,
"ITA","Italy","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,22437.3061410444,,
"ITA","Italy","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,23059.1705216206,,
"ITA","Italy","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,24077.7540739043,,
"ITA","Italy","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,24885.7303807673,,
"ITA","Italy","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,25713.3274024131,,
"ITA","Italy","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,26280.1947353608,,
"ITA","Italy","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,27088.5706485246,,
"ITA","Italy","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,27140.118039876,,
"ITA","Italy","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,27807.1121810688,,
"ITA","Italy","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,28157.3275210291,,
"ITA","Italy","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,27983.6237415922,,
"ITA","Italy","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,28385.0946549282,,
"ITA","Italy","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,28563.2247452255,,
"ITA","Italy","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,28859.4980104351,,
"ITA","Italy","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,29120.6661939529,,
"ITA","Italy","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,29238.0113780232,,
"ITA","Italy","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,29559.3629656956,,
"ITA","Italy","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,29883.801652457,,
"ITA","Italy","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,28088.1638625149,,
"ITA","Italy","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,29694.4643531441,,
"JPN","Japan","CPNCU","Current prices in NCU","2000","2000","JPY","Yen","0","Units",,,4624653.32646199,,
"JPN","Japan","CPNCU","Current prices in NCU","2001","2001","JPY","Yen","0","Units",,,4516562.72619332,,
"JPN","Japan","CPNCU","Current prices in NCU","2002","2002","JPY","Yen","0","Units",,,4360804.30624333,,
"JPN","Japan","CPNCU","Current prices in NCU","2003","2003","JPY","Yen","0","Units",,,4319816.63230016,,
"JPN","Japan","CPNCU","Current prices in NCU","2004","2004","JPY","Yen","0","Units",,,4366306.63432959,,
"JPN","Japan","CPNCU","Current prices in NCU","2005","2005","JPY","Yen","0","Units",,,4442873.17078441,,
"JPN","Japan","CPNCU","Current prices in NCU","2006","2006","JPY","Yen","0","Units",,,4439630.16013659,,
"JPN","Japan","CPNCU","Current prices in NCU","2007","2007","JPY","Yen","0","Units",,,4412731.76540057,,
"JPN","Japan","CPNCU","Current prices in NCU","2008","2008","JPY","Yen","0","Units",,,4406731.04791238,,
"JPN","Japan","CPNCU","Current prices in NCU","2009","2009","JPY","Yen","0","Units",,,4247033.07177521,,
"JPN","Japan","CPNCU","Current prices in NCU","2010","2010","JPY","Yen","0","Units",,,4197530.41498935,,
"JPN","Japan","CPNCU","Current prices in NCU","2011","2011","JPY","Yen","0","Units",,,4244886.22149655,,
"JPN","Japan","CPNCU","Current prices in NCU","2012","2012","JPY","Yen","0","Units",,,4149155.11720807,,
"JPN","Japan","CPNCU","Current prices in NCU","2013","2013","JPY","Yen","0","Units",,,4146228.10346869,,
"JPN","Japan","CPNCU","Current prices in NCU","2014","2014","JPY","Yen","0","Units",,,4153939.08535355,,
"JPN","Japan","CPNCU","Current prices in NCU","2015","2015","JPY","Yen","0","Units",,,4157480.67917678,,
"JPN","Japan","CPNCU","Current prices in NCU","2016","2016","JPY","Yen","0","Units",,,4200120.22205475,,
"JPN","Japan","CPNCU","Current prices in NCU","2017","2017","JPY","Yen","0","Units",,,4226604.59101431,,
"JPN","Japan","CPNCU","Current prices in NCU","2018","2018","JPY","Yen","0","Units",,,4304780.88237221,,
"JPN","Japan","CPNCU","Current prices in NCU","2019","2019","JPY","Yen","0","Units",,,4379694.20157329,,
"JPN","Japan","CPNCU","Current prices in NCU","2020","2020","JPY","Yen","0","Units",,,4367036.54593447,,
"JPN","Japan","CPNCU","Current prices in NCU","2021","2021","JPY","Yen","0","Units",,,4443874.3468233,,
"KOR","Korea","CPNCU","Current prices in NCU","2000","2000","KRW","Won","0","Units",,,18830753.7127639,,
"KOR","Korea","CPNCU","Current prices in NCU","2001","2001","KRW","Won","0","Units",,,20311918.6927445,,
"KOR","Korea","CPNCU","Current prices in NCU","2002","2002","KRW","Won","0","Units",,,21667616.041854,,
"KOR","Korea","CPNCU","Current prices in NCU","2003","2003","KRW","Won","0","Units",,,23195595.3130456,,
"KOR","Korea","CPNCU","Current prices in NCU","2004","2004","KRW","Won","0","Units",,,24457632.8450192,,
"KOR","Korea","CPNCU","Current prices in NCU","2005","2005","KRW","Won","0","Units",,,25745920.710378,,
"KOR","Korea","CPNCU","Current prices in NCU","2006","2006","KRW","Won","0","Units",,,26460299.2559585,,
"KOR","Korea","CPNCU","Current prices in NCU","2007","2007","KRW","Won","0","Units",,,27531223.1266191,,
"KOR","Korea","CPNCU","Current prices in NCU","2008","2008","KRW","Won","0","Units",,,28642557.7543823,,
"KOR","Korea","CPNCU","Current prices in NCU","2009","2009","KRW","Won","0","Units",,,29507855.6418567,,
"KOR","Korea","CPNCU","Current prices in NCU","2010","2010","KRW","Won","0","Units",,,30750505.9595393,,
"KOR","Korea","CPNCU","Current prices in NCU","2011","2011","KRW","Won","0","Units",,,32260584.2480455,,
"KOR","Korea","CPNCU","Current prices in NCU","2012","2012","KRW","Won","0","Units",,,32465017.4228313,,
"KOR","Korea","CPNCU","Current prices in NCU","2013","2013","KRW","Won","0","Units",,,33588901.4445429,,
"KOR","Korea","CPNCU","Current prices in NCU","2014","2014","KRW","Won","0","Units",,,33978792.9432,,
"KOR","Korea","CPNCU","Current prices in NCU","2015","2015","KRW","Won","0","Units",,,35233909.3848067,,
"KOR","Korea","CPNCU","Current prices in NCU","2016","2016","KRW","Won","0","Units",,,36667682.879496,,
"KOR","Korea","CPNCU","Current prices in NCU","2017","2017","KRW","Won","0","Units",,,38178107.1182569,,
"KOR","Korea","CPNCU","Current prices in NCU","2018","2018","KRW","Won","0","Units",,,39977224.9458346,,
"KOR","Korea","CPNCU","Current prices in NCU","2019","2019","KRW","Won","0","Units",,,41576682.8217675,,
"KOR","Korea","CPNCU","Current prices in NCU","2020","2020","KRW","Won","0","Units",,,42118237.1030743,,
"KOR","Korea","CPNCU","Current prices in NCU","2021","2021","KRW","Won","0","Units",,,42549984.028523,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,40450.0199428042,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,41699.9604115593,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,43173.8062004548,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,43903.7323483615,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,45429.4621052777,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,47134.1310473714,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,48941.1490740554,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,51345.1961163348,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,52675.4935518264,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,53731.2743807039,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,54841.348462222,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,56773.02773927,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,57391.4674434012,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,58991.6840822484,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,60433.4631324078,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,61271.1035871436,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,61536.9097496434,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,63690.2608569695,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,64943.8982739525,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,66115.7177995131,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,66518.2299271652,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,70446.9786830302,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,32019.4883504916,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,33540.0405953487,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,34787.1725603516,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,35835.1949389611,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,36912.3455417605,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,37596.206272589,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,38537.5757802086,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,39876.8013242033,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,40951.620078747,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,42034.1476892877,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,42688.023057432,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,43397.3767956404,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,44104.3130586863,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,45151.9915632116,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,45304.8732815285,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,45931.2676725546,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,46382.5965918896,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,46677.1602608331,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,47173.1158854373,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,48108.4956672747,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,50005.6883963577,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,51005.4403030001,,
"NOR","Norway","CPNCU","Current prices in NCU","2000","2000","NOK","Norwegian Krone","0","Units",,,277322.300152391,,
"NOR","Norway","CPNCU","Current prices in NCU","2001","2001","NOK","Norwegian Krone","0","Units",,,291343.883478533,,
"NOR","Norway","CPNCU","Current prices in NCU","2002","2002","NOK","Norwegian Krone","0","Units",,,306341.933758659,,
"NOR","Norway","CPNCU","Current prices in NCU","2003","2003","NOK","Norwegian Krone","0","Units",,,319195.817333005,,
"NOR","Norway","CPNCU","Current prices in NCU","2004","2004","NOK","Norwegian Krone","0","Units",,,333859.872283829,,
"NOR","Norway","CPNCU","Current prices in NCU","2005","2005","NOK","Norwegian Krone","0","Units",,,347435.382040536,,
"NOR","Norway","CPNCU","Current prices in NCU","2006","2006","NOK","Norwegian Krone","0","Units",,,367886.611777669,,
"NOR","Norway","CPNCU","Current prices in NCU","2007","2007","NOK","Norwegian Krone","0","Units",,,389116.094816211,,
"NOR","Norway","CPNCU","Current prices in NCU","2008","2008","NOK","Norwegian Krone","0","Units",,,411092.386404226,,
"NOR","Norway","CPNCU","Current prices in NCU","2009","2009","NOK","Norwegian Krone","0","Units",,,425692.429675866,,
"NOR","Norway","CPNCU","Current prices in NCU","2010","2010","NOK","Norwegian Krone","0","Units",,,440224.345667552,,
"NOR","Norway","CPNCU","Current prices in NCU","2011","2011","NOK","Norwegian Krone","0","Units",,,460748.315228332,,
"NOR","Norway","CPNCU","Current prices in NCU","2012","2012","NOK","Norwegian Krone","0","Units",,,478224.015388843,,
"NOR","Norway","CPNCU","Current prices in NCU","2013","2013","NOK","Norwegian Krone","0","Units",,,497975.596166698,,
"NOR","Norway","CPNCU","Current prices in NCU","2014","2014","NOK","Norwegian Krone","0","Units",,,511519.93469839,,
"NOR","Norway","CPNCU","Current prices in NCU","2015","2015","NOK","Norwegian Krone","0","Units",,,526102.549731104,,
"NOR","Norway","CPNCU","Current prices in NCU","2016","2016","NOK","Norwegian Krone","0","Units",,,533446.995514414,,
"NOR","Norway","CPNCU","Current prices in NCU","2017","2017","NOK","Norwegian Krone","0","Units",,,542651.030820185,,
"NOR","Norway","CPNCU","Current prices in NCU","2018","2018","NOK","Norwegian Krone","0","Units",,,558106.139899687,,
"NOR","Norway","CPNCU","Current prices in NCU","2019","2019","NOK","Norwegian Krone","0","Units",,,581111.688613079,,
"NOR","Norway","CPNCU","Current prices in NCU","2020","2020","NOK","Norwegian Krone","0","Units",,,590989.397978302,,
"NOR","Norway","CPNCU","Current prices in NCU","2021","2021","NOK","Norwegian Krone","0","Units",,,624839.982724562,,
"POL","Poland","CPNCU","Current prices in NCU","2000","2000","PLN","Zloty","0","Units",,,26531.6645796564,,
"POL","Poland","CPNCU","Current prices in NCU","2001","2001","PLN","Zloty","0","Units",,,29106.7095763311,,
"POL","Poland","CPNCU","Current prices in NCU","2002","2002","PLN","Zloty","0","Units",,,29930.859310141,,
"POL","Poland","CPNCU","Current prices in NCU","2003","2003","PLN","Zloty","0","Units",,,30464.516647166,,
"POL","Poland","CPNCU","Current prices in NCU","2004","2004","PLN","Zloty","0","Units",,,31159.4271113682,,
